date	state	fips_state	daily_cases	cumsum_cases	daily_hospitalizations	cumsum_hospitalizations	daily_deaths	cumsum_deaths	daily_recovered	cumsum_recovered
2020-09-11	GA	13	1658.0	290781.0	101.0	26163.0	42.0	6246.0		
2020-09-12	GA	13	2124.0	292905.0	164.0	26327.0	41.0	6287.0		
2020-09-13	GA	13	1409.0	294314.0	42.0	26369.0	46.0	6333.0		
2020-09-14	GA	13	1023.0	295337.0	25.0	26394.0	20.0	6353.0		
2020-09-15	GA	13	1496.0	296833.0	271.0	26665.0	45.0	6398.0		
2020-09-16	GA	13	2223.0	299056.0	219.0	26884.0	21.0	6419.0		
2020-09-17	GA	13	1847.0	300903.0	170.0	27054.0	55.0	6474.0		
2020-09-18	GA	13	1834.0	302737.0	149.0	27203.0	63.0	6537.0		
2020-09-19	GA	13	2284.0	305021.0	135.0	27338.0	62.0	6599.0		
2020-09-20	GA	13	1134.0	306155.0	39.0	27377.0	3.0	6602.0		
2020-09-21	GA	13	1184.0	307339.0	17.0	27394.0	2.0	6604.0		
2020-09-22	GA	13	882.0	308221.0	96.0	27490.0	73.0	6677.0		
2020-09-23	GA	13	1457.0	309678.0	259.0	27749.0	96.0	6773.0		
2020-09-24	GA	13	1368.0	311046.0	154.0	27903.0	49.0	6822.0		
2020-09-25	GA	13	1468.0	312514.0	132.0	28035.0	52.0	6874.0		
2020-09-26	GA	13	1359.0	313873.0	118.0	28153.0	40.0	6914.0		
2020-09-27	GA	13	812.0	314685.0	26.0	28179.0	32.0	6946.0		
2020-09-28	GA	13	596.0	315281.0	18.0	28197.0	15.0	6961.0		
2020-09-29	GA	13	1025.0	316306.0	142.0	28339.0	33.0	6994.0		
2020-09-30	GA	13	1720.0	318026.0	183.0	28522.0	27.0	7021.0		
2020-10-01	GA	13	1308.0	319334.0	146.0	28668.0	42.0	7063.0		
2020-10-02	GA	13	1300.0	320634.0	123.0	28791.0	43.0	7106.0		
2020-10-03	GA	13	1444.0	322078.0	133.0	28924.0	28.0	7134.0		
2020-10-04	GA	13	847.0	322925.0	34.0	28958.0	28.0	7162.0		
2020-10-05	GA	13	789.0	323714.0	29.0	28987.0	30.0	7192.0		
2020-10-06	GA	13	936.0	324650.0	167.0	29154.0	37.0	7229.0		
2020-10-07	GA	13	1492.0	326142.0	154.0	29308.0	30.0	7259.0		
2020-10-08	GA	13	1265.0	327407.0	78.0	29386.0	35.0	7294.0		
2020-10-09	GA	13	1625.0	329032.0	124.0	29510.0	54.0	7348.0		
2020-10-10	GA	13	1237.0	330269.0	101.0	29611.0	45.0	7393.0		
2020-10-11	GA	13	1140.0	331409.0	24.0	29635.0	23.0	7416.0		
2020-10-12	GA	13	902.0	332311.0	21.0	29656.0	13.0	7429.0		
2020-10-13	GA	13	993.0	333304.0	106.0	29762.0	25.0	7454.0		
2020-10-14	GA	13	1297.0	334601.0	156.0	29918.0	16.0	7470.0		
2020-10-15	GA	13	1640.0	336241.0	163.0	30081.0	22.0	7492.0		
2020-10-16	GA	13	1609.0	337850.0	136.0	30217.0	64.0	7556.0		
2020-10-17	GA	13	1534.0	339384.0	133.0	30350.0	51.0	7607.0		
2020-10-18	GA	13	1174.0	340558.0	26.0	30376.0	31.0	7638.0		
2020-10-19	GA	13	752.0	341310.0	12.0	30388.0	19.0	7657.0		
2020-10-20	GA	13	1128.0	342438.0	153.0	30541.0	17.0	7674.0		
2020-10-21	GA	13	1312.0	343750.0	135.0	30676.0	30.0	7704.0		
2020-10-22	GA	13	1785.0	345535.0	153.0	30829.0	25.0	7729.0		
2020-10-23	GA	13	2224.0	347759.0	120.0	30949.0	37.0	7766.0		
2020-10-24	GA	13	1846.0	349605.0	97.0	31046.0	42.0	7808.0		
2020-10-25	GA	13	1318.0	350923.0	22.0	31068.0	1.0	7809.0		
2020-10-26	GA	13	958.0	351881.0	19.0	31087.0	18.0	7827.0		
2020-10-27	GA	13	1491.0	353372.0	169.0	31256.0	17.0	7844.0		
2020-10-28	GA	13	1653.0	355025.0	114.0	31370.0	32.0	7876.0		
2020-10-29	GA	13	1823.0	356848.0	146.0	31516.0	47.0	7923.0		
2020-10-30	GA	13	1377.0	358225.0	90.0	31606.0	32.0	7955.0		
2020-10-31	GA	13	2565.0	360790.0	93.0	31699.0	24.0	7979.0		
2020-05-01	HI	15	5.0	618.0	1.0	70.0	0.0	16.0	10.0	526.0
2020-05-02	HI	15	1.0	619.0	2.0	72.0	0.0	16.0	6.0	532.0
2020-05-03	HI	15	1.0	620.0	0.0	72.0	0.0	16.0	9.0	541.0
2020-05-04	HI	15	0.0	620.0	1.0	73.0	1.0	17.0	3.0	544.0
2020-05-05	HI	15	1.0	621.0	0.0	73.0	0.0	17.0	4.0	548.0
2020-05-06	HI	15	4.0	625.0	0.0	73.0	0.0	17.0	3.0	551.0
2020-05-07	HI	15	1.0	626.0	1.0	74.0	0.0	17.0	7.0	558.0
2020-05-08	HI	15	3.0	629.0	0.0	74.0	0.0	17.0	7.0	565.0
2020-05-09	HI	15	0.0	629.0	7.0	81.0	0.0	17.0	1.0	566.0
